Tweet ID	Tweet	English
540388041547063297	gotta check on my lil guy in the morning too	1
540449362212814848	tres valores que te harán justo con los demás.	0
540498683024785408	": "" : #decemberwish budak baru dapat mara be like cc: "" cc jgakk"""	0
540507344216391682	made it to the last day of clinical.	1
540526264784650240	nge-juice dulu abis muter2 nyari obat yang cuma dapet zonk-nya… (at honey juice &amp; sop buah swasembada barat) —	0
540590161055076352	stop talking about it ur making it so tempting to listen to!!!!	1
540662563097542656	all this just sayings to you , you don't gaf bout me	1
540750559465455616	a mi no me tomes por boluda pendejito...	0
540830943322591232	благо успел заграник на 10 лет сделать,но сука новый телефон тоже плакал #боль	0
540936258315620353	bisürü yıldız kaydı @ bursa görüklede	0
540982244643713025	mas nao vai pode ter pao pronto nao ehn... so farinha!! u.u	0
541030374219190272	me mato, dulce cumple 29 mañana	0
541096904076328961	n n what did the psychiatrist say to the naked man? n n well i can clearly see your nuts! n n michael follow me?! n n2674	1
541195252338819072	26-й этаж :3 (@ margaret's penthouse in киев)	0
541238671723495424	so proud of my dear friend for graduating early while majoring in pre med love you chels	1
541292639631712256	"leave me alone or i will in a cup and throw it at you "" """	1
541470264509222912	i cri for u osya atc, first week of april. okay na?	1
541513222566977536	i love and our awkward friendship #battlingforbrittany	1
541600782647181312	haha! cute nga sya. hehe. san mo nakita?	0
541640171465482241	man pra que isso? se ele pintou foi pq ele quis, da licença	0
541671754632937473	04:00 2.5℃ n3.5~1.1℃ n #iwata #	0
541748225229991936	yay!!! i can't wait for tomorrow!!! gonna start recording my wods and my lifts with this!!! this is…	1
541818345461280768	love you boo hope you're doing ok	1
541898175830040576	but i once saw your tweet saying you have s5	1
541969877264003072	sun news : 's 9/11 'truther' pe ion reveals green party cranks via	1
542040601462845441	“ : de que connor vcs tao falando? #askmagcult”fanta	0
542061808098746368	that feel when you carry the whole team on a project	1
542099401582575616	"18:32•n15 mph(moderate breeze)gst:15 mph •24hrrn:0 •43°f(feels 35°f) •rh:83% •dp:38°f •bp:1023.9inhg •mn:full #carolinawx #claytonnc_wx"""	1
542216976249413632	final top 3 are jcole..starlito..big krit	1
542296437355446272	ja exclui o aplicativo do face .	0
542413014033375232	n n nluke hemmings from 5sos nwill you please follow me, nand make my life 100x better? ni love you so much n n n nx14.517	1
542450531872944128	recebi email anunciando a chegada de vcs no meu cep mas quando tento contratar diz que ainda não está disponível!!	0
542573915562733568	ถ้าให้พี่จินอูพูดนี่อาจจะถ่ายหลายเทคหน่อย ตัดปัญหานั่งเฉยๆเถอะขอร้อง เดี๋ยวโดนอีน้องด่าว่าพาโบอีก -..-	0
542665334793465856	#planpolarbear are making their #christmas debut today #rg lostheritage @ plan pictures studios	1
542683546318802944	"oo : she sati “ : she's not pregnant joor. just full off rice.” """""	1
542806188086140928	maneuvering thro the trenches for treasures	1
542860802081173505	think we now know why wisconsin got rolled sa ay. reminds me of the rich rod vs pitt meltdown. mind was looking elsewhere.	1
543011310326517760	estoy yendo a la radio para que me firmes el libro, espero llegar antes de que te vayas	0
543123835009396736	gente de mierda que le va demasiado bien.	0
543128235111104514	a journey less than 90 miles is in total taking me 4 hours what the	1
543148925545611264	resenha de quinta-feira.! @ pátio shopping divinópolis	0
543194072870305792	and any chick you can screw, i can get wetterrrrr	1
543253430601383937	kkkkkkkkkkkkk beijo lindu, vou sentir sdds...	0
543343092250583040	ehhh lu gatautaunya aja luuu. anak taklim nih gue ahaha	0
543378798507745280	nobel: malala fond en larmes en revoyant son uniforme scolaire n n	0
543514895195840512	ça fait 3ans , ils peuvent attendre au moins 2 semaines	0
543561255085019136	but aldridge jumpshot is unguardable	1
543566611203235840	: تدري وش اللي لا طرى لي تألمت ؟ n ذكراك .. وأيام الغلا .. والموده ~ n nوتدري وش اللي من غيابك تعلمت ؟ nإن القدر .. لا صار محدن يرده ؟	0
543613515815059457	": berapa buku karya tere liye yg udah kalian baca? yg udah lebih dr 10 angkat tangan!!! #tereliye """	0
543648156538638337	até de madrugada os cara fica de putaria de horario igual vai toma no grelo	0
544032069849194496	always wide awake when i should be sleepy	1
544044337982877696	—¿qué tienes? n—ganas de verte, eso tengo.	0
544233220053925888	пока лиз переодевалась, я сделала селф на свой пездатый тлф ( ͡° ͜ʖ ͡°) nи да: я знаю, чьто у меня жирные руки пхахав	0
544276253709041665	morning :) kurayu bidadari by al- ghazâlî (at my lovely home (ray_innight)) —	1
544289189039468544	tonight i am rooting for the eagles to win against the dallas ! go eagles!!	1
544313788497813504	i'm feeling weak with my coc. rrr.	1
544397402128801792	when you strokin from the back and she reach under and rub yo with her fingers &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;	1
544495309598896128	": #taurus kalo lagi badmood, buat sekedar ngebales sms aja males """""	0
544589304191012864	"#kurulantuzakakpyekadrodeğiştiriyor oyunagelme sözde müslüman"""	0
544809932743122944	ah tapi tailah . gakada abisnya bedebat sama lu emosi aja . suka2 lu deh mao bilang gua apa juga masa bodo	0
544820653577486336	já que os bico quer só trap, punch line, vem nas linha (8	0
544902760941228033	türkü gecesi :))) (@ ai̇bü kongre merkezi bordo salon - )	0
544994670980259842	listen to job done by baktu da drawinboard #np on #soundcloud n	1
544997241782820864	": “ : tbh i thought law 3 sucked” "" it did"""	1
545190586689802240	na ultima foram 250 litros de chopp, nessa pediram 80, inicialmente	0
545223067643817984	“ : المطيويع ( يطهبل ).. nو الهلابي ( يسخر ) !!!	0
545225760278315008	i'm at ahmet ünal yükler yüksek öğrenim erkek yurdu	1
545381599546601472	add another 40% of those that did vote... #lostallfaith	1
545399589084610560	que raiva chega a dar palpitação	0
545477925873926145	martial et jean arrivent .. nmy my	0
545549149668909058	#urbantouchsa ays!! at bacchus lounge (westlands) *** this and every sa ay from 7pm till dawn	1
545602005914243073	tchurus *-* #churros #docedeleite #chocolate #gordice #instafat #instagordo @ edificio angelo bazzo	0
545625456616034304	sejujurnya aku masih tak boleh brain lagi macam mana sistem pundi kencing aku berfungsi	0
545726023258869760	that art major . a selective. i couldn't deal with another semester of it .	1
545728497805557760	nw: doraemon.... n ni miss this.	1
545787205617475584	vi minhas bbs , e o cupujinho hoje, queeeedu	0
545833867085897728	love you too, hope you're home and safe	1
545908844728438786	": still love u to death jus cant fuk witchu fr "" """	1
546023424578289664	какашечно, когда не о чем поговорить	0
546113874664386560	"i'm not like a regular mom, i'm a cool mom """""	1
546377444664827905	didn't stick around enough to see, the sound setup is awful so you can barely hear it unless you're right in front in that crowd	1
546388039845814272	nog één extra voor na de wedstrijd van morgenmiddag?	0
546551646965489664	jajaja ahora lo tenes. normal ?)	0
546629526860857344	la perseverancia determina el éxito financiero mas que el ci o clase social	0
546698384623828992	22122014 n nhappy birthday n n nawak . semoga dimurahkan rezeki , dipermudahkan urusan dunia akhirat…	0
546714163633201152	#mifrasederockes bien parado o en la lona hay que ser buena persona.	0
546758417671815168	con mi amoooor caarmeeliya @ carranque, malaga	0
546899442562236416	jajajajajaja blda vos atraes esos pensamientos a mi cerebro inocente	0
547247649628246017	my phone is so in slow. like i have 4g ?	1
547259993292947456	yeah that's what i heard. well despite the pain, heart appears to be healthy as , so i guess that's good? ha.	1
547278628732796928	บอกเจ้ว่าจะนอน555555 (@ ก๋วยเตี๋ยวเรือ ลุงณัฐ in nai muang v, ubon ratchathani)	0
547477208311533569	diegonun hayali : binlerce taraftarin onunde gol atip taraftara kosmak. ngerceklesen : suan a tv'de	0
547534603003891713	guys lets add on snapchat! its lifeofnash ! please follow me i love you #lifeofnash	1
547596070537404416	do u know ?he is our idol and our fan we're from brazil and we'll love u if u give him any attention justinwebegyou 10	1
547782876381450241	someone come visit me at work! it's gonna be a long slow day	1
547819593344237568	alguem quer de presente? to dando	0
547825520000634880	idk why dikes be getting in my face acting like i won't hit them... u wanna act like a man ima treat u like one	1
547880943327780866	"i was told that god it "" isn't appropriate at the dinner table"""	1
547935675014987776	feliz navidad, amigos. los mejores deseos para todos.	0
548098850091966464	lembro que dançava com as minhas irmãs que nem uma doida.	0
548183759707598848	lol well i just didn't want anything to come between us since she was awesome but now she's a so i want you now :d	1
548202973634265088	estou super admiradíssima com os meus pais, ultimamente estão tão queridos	0
548209479121391616	ojo por ojo y diente por diente, paso a paso en busca de muerte	0
548492355427647488	les repas de famille sans engueulades me paraissent bien loin..	1
548522156112748544	"ing diabolical jeff...my players were phenominally e today. don't get me started on that unique bell end mason! """""	1
548567433729277954	we will never get anything off marriner. never have and never will	1
548630683682209792	ماغي غيره دورت n.. nكنت متحمسة وخرب n.. nالمهم شفوه بسرعة تبلكه واي جي nشالت ايداء ام ذا بست	0
548816642428641281	quand je vous dis que je suis devenu un vrai psycho	0
548901505710186496	j déteste qu'on me vise dns des tweet	0
549136986389225472	holla, salam dari kampung halaman @ pulau seram, maluku	0
549137817151213570	hey baby, how are you ? can you follow me pls ? nit's my dream. ni love you sunshine. x33	1
549232805268705280	f a guy takes u on dates thats not something for u to be wet over that's something every man should just do for his girl no matter what	1
549332361209729024	he wanted to originally but being the fine dedicated athlete he is he decided against it. i had brownie though....	1
549474317780930561	“ : lil accidentally steals cup from restaurant	1
549495058253103104	(559)643-6724 someone prank call me	1
549716865983864832	yeah i dig your spirit. #eatjae #etbirthdaymonth. @ bronson caves	1
549752571938623488	ไม่เคยโกรธที่เธอทิ้งกันไป nเเค่เเอบเกลียดมึงในใจเท่านั้นเอง #เข้าใจเก๊าชิปุ๊เตงง555	0
549982738556940288	in six daiz i'll be back in my quaint lil apartment #kentuckyhome	1
550080973267025920	i'm at telêmaco borba in telêmaco borba, pr	1
550207280592207874	a hacer noni que mañana va a ser un largo día (como la polla de rubius) juju	0
550304919744692225	good looks, ink splat tattoo. it's disrespectfully located across from third dimension o	1
550335420656279552	naaa mirando al espejo se te va a ir por un buen rato, jajajaja	0
550345524654518272	you ain't learn to much . try better this year	1
550578929497411584	alhamdulillah nyampe jakarta, thanks qz9555 (with vierta at ) —	0
550618989286940673	sen söyle yunus abi. nseven sevdiğine böylemi yapar. n#sagopakajmer @ i̇pekyolu perde &amp; tasarim	0
550692100145430529	não dormi até agr , tô virada desde ontem rs	0
550702728419508224	hahahaha 2015 nem chegou direito e eu ja to rindo dessa tua cara de otária	0
550783481517965313	i'm rather alarmed at how good you are at this	1
550793715459956736	istant store manager - whbm: (#chestnuthill, ma) #retail #job #jobs #tweetmyjobs	1
550818759733428224	wind 8.0mph n. barometer 1000.0hpa, rising quickly. temperature 5.5°c. rain today 0.0mm. forecast fairly fine, improving	1
551085651723304960	eu só queria que o tempo par e nesse instante..	0
551135563819282432	he stole the jag just to come and get me	1
551286252624822272	": pria sejati bukan yang banyak wanita. tapi dia mampu menolak banyak wanita demi satu wanita yang dia cintai. """""	0
551392658191425536	"cieecieeecieee : jurusanku membahagikan ortu, calon istri dan anak. mengumpulkan amal untuk akhirat. """	0
551453634966593536	przysiegam ze sie zabije jak wroce do polski	0
551454939198001152	faire les magasins avec mimilie ou comment p er pour des gamines !	0
551502355855077376	benim uykumu getirsin diye içtiğim ilaç olan uykumu da aldı kahretsiiinnn	0
551514556896665601	i'm a slave to all these voices in my head, and i'm afraid, i'm afraid of what they've said. i'm a slave.	1
551721613113044993	the moon is friend for the lonesome to talk to. #moonlight #bangkok #thailand @ my little place in the…	1
551781411381075970	sobre a que comenta as foto no insta e dps apaga....	0
551874331719258113	basak şehir bizi özlemiştir mustafa :d	0
552018079115251713	bla-bla-bla nous verrons ça enfant insolent va !!	0
552120797767024643	"kenapa?? : oke okelah, aku aja, tau gak kenapa aku follow twit ama fb mu ? """""	0
552204960482746368	şu kalbimi daha fazla ziyan edemiyeceğim	0
552219082888474624	“ : a messed up foot can't stop you! 2015 let's go!	1
552437132053467136	jaja no puedo creer que ya este despiertaaaaaaaaaaaaaaaaa la primera vez que me levanto a esta hora, antes recién me estaba acostando	0
552610671343718402	ar tanti . jāāāa :)) ngaidu arī savu mazo gabuci. :*8	0
552662449846251520	nicolás dijo 'no puedo creerlo, va a ver un tsunami' jajajajajajaj todo porque estaba limpiando la mesa	0
552665281169215489	lol i actually just dropped a cl because the syllabus sounded like too much work #lazy	1
552692514554404865	nunca p ei por isso foi mal galera kkkkkkkk	0
552834005591420928	acordei bem, dai lembrei que so tenho 14 dias de férias e agora quero morrer	0
552894332156780544	she is bro! mean asf. idk about the other girl lol	1
552982131492671488	agenda 12 y 13 capacitación usaid	0
553092336901959681	stop talking/posting about the ing eating vine	1
553212377689497601	terminamos el campamento con las chicas :)	0
553306443257233409	puede destrozar todo aquello que ve por que ella de un soplo lo vuelve a crear como si nada la quiero a morir ...	0
553379273164472320	acabei de encomendar a tal da santa fé, nfalando em fé a minha de fé brigou com a minha amante	0
553421535160320001	makes me so sad isn't coming to tx this year	1
553517450377969664	kira sia sia juga aku ke kl minggu ni sebab esokkan cuti.	0
553521145518231552	oo!!! i can't! you play too much!	1
553547368575283200	now that i think about it. i should be ed off. but i can't be	1
553630273200336897	الندم والخوف والعمر مجدود اعاني الرحيل الصعب ورتا ح باكر	0
553698233395204096	arkadaslar esma dogum gunu hediyesi icin google da 'kiz arkadasa hediyeler' diye aratip bana ordan hediye ariyor+++	0
553749479476981760	หลวงปู่ทวดเหยียบน้ำทะเลจืด @ วัดห้วยมงคล หัวหิน ประจวบคีรีขันธ์	0
553859072265428993	eh iya ngomong mgomong tgl 1 masih lamaaaaa bgt ye	0
553891322340601856	rt “ : i’m suspicious of people who don’t like dogs, but i trust a dog when it doesn’t like a person.”| so true!	1
553916207112257536	"bawelnya minta ampun dah ah ah ah wkwk : #tentangmamah mamah kamu bawel or pendiem ? """""	0
553977380973580288	trend setters! n#ps4 nanother ps4 dynamic theme coming for japanese playstation plus members with rich game line-up	1
554083689815367681	a bea foi uma fofa hoje comigo , fizemos as pazes	0
554277160416862208	ultraflu 2 emplek yg mengerti disaat seperti ini wkw	0
554418319844208643	deixe bem guardado esse nosso amorr	0
554432236708454401	doeu no coração ter comprado a fisheye por 150 reais e dps ver na praia de 40 reais	0
554462095903690753	it's in my blood and family it's #cowboysnation baby, win or lose #dallascowboys #cowboysnation…	1
554674776460259329	after reading through the syllabus for my clay 1 cl , the teacher sure sounds like she's gonna be a hard	1
554683874006269953	follow plz n n #كرستيانو_رونالدو #كلمة_سورية	0
554801226244579329	heartburn/acid reflux like crazy...smh,being around my ex too long maybe ?	1
554809765813964800	jack in the crack has the best egg rolls evvvva!	1
554908797580611584	bize biraz müsade :/ (@ bandırma şehirlerarası otobüs terminali in balıkesir, türkiye w/ )	0
554988543911542785	"oh iya bener tuh :'d : kan paling fin. yg lain nyusul dibelakangnya:v "" : ah masa? "" : logaritma """""	0
555086451525058560	llego a estar cuando la niña le hace eso a dani y no tiene galaxia pa' volar la gilipollas.	0
555121562009890817	me encanta tenerla en mi habitacionnnn	0
555177975399079937	jajajajajaj me tenté con eso xd	0
555181448487899137	always welcome ate and i barely see your photos here in twitter, yet you should be proud of your beauty	1
555197843716472833	ouvir musica e dps dormir, so faltava uma coisa p ficar perfeito!	0
555198586183753729	": seguro soy la unica mina que nunca en su puta vida vio 3msc. """""	0
555463607736344576	musluman, insanlarin elinden ve dilinden emin oldugu kimsedir. hadis . n #112acildetaseronahayir	0
555540468281274368	بين الحلم والأمنيه والقدر والنصيب nلا يحدث إلا ما كـتـبه الله لنا nالأشياء الجميلة تختبئ خلف العسر دائماً nليفاجئ الله صبرنا بكرم عـطـاياه	0
555583895874580480	te mandei uma música no wpp p te ajudar a dormir kkkk	0
555727454581829632	я не смотрела видео про собаку, я знаю только на словах. nно я этих не спасло меня от слез в силу моей бесконечной любви к животным	0
555824342890987521	bir gün gelecek, nansızın gelecek bir gün nayak izlerimin ağırlığını duyacaksın içinde, nuzaklaşan ayak izlerimin... n#nazımhikmet113yasında	0
555840339769311232	see you later pope francis! #popefrancisph #papalvisit2015 #emt #doh #nch	1
555876885029085185	im mad cause 2 girls favorite his picture lol i feel petty but shiidd who gone pop me	1
555897470530490368	head to toe || @ bitter sweet cafe	1
555914394505592833	#mood trap time @ macombo lounge	1
555931129799520257	de paseo y algo de compras.. una malteada ?? (@ gran plaza in cancún, qr)	0
555939363113418752	bom que o papo flui como se a gnt nunca tivesse ficado tempos sem se falar,	0
556320508032331776	traigo unas ondas bien locas en mi cabeza, están como para hacer una novela o un guión de película.	0
556365441572937729	cont. he was that guy at the bar in front of the smart balloon. he's short a lil chubby and wearing nerdy gl es. bastos nya #lifedance2015	1
556475458116943872	great time in atl. so glad alina could be apart of wedding. couldn't ask for a better…	1
556518839941599232	agora realmente sei o que eu quero fazer da vida	0
556610158260781057	jantung sehat dulu wkwk (at sasana olahraga ganesha (saraga)) —	0
556731566706417664	lord bless my soul and the state of mississippi #hottyfreakingtoddy	1
556798558155051008	selam bir gece size eslik etmek istiyorum talebiniz ve sartlariniz nelerdir dönüş yaparsanız sevinirim	0
556952497227849729	well that small trauma can take place of my monday morning panic i can't wait to get out of the house even if it means going to school	1
556958147261530112	dancin' un the miror singin' un the shower.	1
557134475457744897	у меня как обычно все в последний момент. и да, сюрприз-не сюрприз, если что-то не пошло не так. ахвх, что поделать. а так-то все круто было	0
557139450195877888	jo11 #rpsp || deus sempre haverá de nos envolver nos seus milagres. creia e esteja preparado pra isto...!!! #graça	0
557215731948216320	nooooo por ahí es por donde corre el escarabajo jajajaja	0
557221356476325888	i'm at starbucks in kuwait city	1
557277140584914945	i almost cry every time i see your snap stories of your puppy	1
557280701620293632	most productive day of baseball i've had in awhile	1
557294295578075136	“ : when this gets 12k favs i'll start the follow spree!! so spread the word ” la la la la la la	1
557308023560216577	cam please follow me i love you kisses from argentina #camsfollowingspree x3	1
557498813963702273	maboookk tmp..... n n n n#gilanipabrik (at pt. sinar syno kimia) —	0
557530791358771201	amo ver gente se afogando na praia	0
557606473321418752	dur büyük konuşayımda bu da başıma gelsin	0
557617378595713024	a ver que aporta el pity a river.	0
557624756183527424	mais c'est qui ces meufs enfait?	0
557632381356879874	tbt kenz and i picked up a hitchhiker once	1
557699578557116417	engraçado os comentarios sobre o bbb aqui no twitter kkkkkkkkk	0
557770176771674112	federer better not lose right now , gotta get this set !	1
557772534138286080	así tal vez,cabalgar, escribir,amar, vivir un poco, respirar	0
557914255425830912	alguém que mora em sp e não odeia, obrigada senhor	0
557916553803726849	эй, алекс, если ты это читаешь, то,пожалуйста, не переводи это все на немецкий, предварительно придав новый смысл.	0
558254090397184001	weezy and christina milian did a remix to drunk in love.	1
558297996727975936	i'm at elvankent kocatepe kahve evi in ankara, etimesgut	1
558321589289115649	الحمدلله يوم الله هداك ورجعت لصوابك فديت جنس حوا كلها انا	0
558406947763146752	rzeczywiście, wiec proszę (?) hahahaha.	0
558600410026749952	boys when are you next coming to brighton me and want to hook up with you guys for a update ???	1
558766835722506240	waking up keeps getting harder and harder	1
558804823832018945	vcs podiam me chamar na dm, ai eu p ava meu número novo e im vcs iriam me tirar do tédio	0
558809152005615616	cierto. espero que aprendan (?)	0
558813992547024896	no jodan desenrroskesen y vera ke en las próximas elecciones verán mas votos porke la democracia triunfara	0
558890311821586432	hey my prince nyou can follow me? nit's my biggest dream ni love you so much no brasil te ama n x287	1
559092578193137664	drafted the big 3 for my flag team. cole barber, sam woodworth, and my little brother ethan #futurechamps	1
559189000821284864	ƍɑᒋ henti2 йÿ̲̣̣̣̥ª w problem sma sahabat!	0
559257598902677504	the worst things in life come free to us	1
559384589761011712	umursamamak küfürden daha etkili, boşuna yoruyoruz kendimizi.	0
559495596126793728	“ : no one knows how to mind their business anymore.” on god ‼	1
559739532867043328	y yo somos guapísimos pero yo more	0
559825209532751874	non je ne suis pas seule, peut être les lignes de soutien deviendront mes amis	0
559830456771031041	yeah i haven't slept in your new bed yet bagsy over bry	1
559835083222548482	pretty sad when your 'best' candidate is a 5 to 1 dog to hillary. oof! n n	1
559844943997730819	"-llora sola porque detesta que los demas vean sus debilidades """""	0
559917236924997632	marolinha ta aqui capotada no meu colo coisa mais linda da mãe	0
559984169451655168	seryoso ka? di mo ba ako pinapaasa? pagod na akong masaktan dhanes... charot hahahahahahaha	0
560007263440867329	zaten hakiki alim zamanlama ustasıdır yoksa doğruyu herkes bilir	0
560070509472526336	mon bébé en feu ce matin avec diego sur la wii..ca va le brûler solide! :)	0
560261010511376384	quero falar contigo , chama no wpp	0
560262210099085312	there's a lot of story to get through and the time isn't wasted in my opinion	1
560322880731611137	n n ni love you so much. nyou're so sweet and a excellent person. have a good day. nplease follow me n n n n50009	1
560419861541572609	no dianita. en eate momento esta hablando en win	0
560805267601125376	comédiens 10/10 ces 5 acteurs de talent nous font p er de l'autre côté du rideau, nous emmènent avec eux dans..	0
560810179038412800	pacek amir xmau layan den ajak bina org salji... huhuhuu... n nsejuk gila...	0
560819461234520064	dont even remember when is the last time i hang out. ahhh.	1
560854601143181313	ไปตบจักรยานเด็กอ้วนแถวนั้นมา #ขาใหญ่ #ตัวยักษ์ @ rajamangala stadium	0
560912713249873920	everyone i've tried calling won't answer!!	1
560973828105711616	waking up tomorrow without a worry in the world is gonna feel great	1
561160118322999296	"curhat.rt : alsn klasik org munafik kalo lg cmburu. km knp? ko beda? | gpp kok | boong! km cmburu ya? | gue cmburu?"""	0
561216414040993793	#enestemomentoquiero tener plata :'(	0
561242192325648384	i'm at kahve diyarı - in kırklareli, türkiye w/	1
561282730366074880	neydik ne olduk lan düşünüyorum da şöyle düşünmeyle olacak seyler değillermis, öyleymisiz ozamanlar bundan 2sene oncesine kadar	0
561349897752834049	sendirian kaya jomblo. emang jomblo sih (at ) —	0
561384257885843456	nothing to do beside smoke i guess lol	1
561601535319478272	tanto jogador novo no. palmeiras	0
561614076384923648	alerta carro corolla vinotinto viejo 2 tipos robando baterias en caurimare mosca a un familiar lo robaron ya	0
561736092605755392	. jajajajjajajajaja en fb ni me contesto tampoco): mepa q no le caigo a	0
561829227033812992	แค่บอกให้มารับแค่นี้ถึงกับไล่ ฮุ	0
562018394309136384	cheering for the #seahawks tonight, but can't help feel that #brady will see the p*triots home #lovenyhateboston	1
562047759029501952	see i don't like football and i'm gonna be fake and root for a team that i don't like you're dumb for doing that tbh	1
562062095097688064	erin. i was seriously just about to tweet that haha	1
562072450901356544	just ask the guys at our track meet what it's like to #runlikeagirl	1
562268710715785216	": god has a plan for ya. believe it """""	1
562372553160011776	#mousetrapspellingbee nomfg i literally cried you better go watch this video x63	1
562417205602557952	i just want to fall asleep while taking my bath	1
562611246797946880	i'm at bts สยาม (siam) cen - in pathum wan, bangkok	1
562619354538586112	sem filtro, porque não é necessário por aqui... @ miami, florida	0
562688971453763585	çiğdem bagimliligi kurtarma hatti : 8394926	0
562766310086836224	nao se pa nois se via na igreja também ne fofo	0
562954131087052801	i just unlocked the connecting people badge in trivia crack -	1
563035404069515266	"fact: i had tacos yesterday "" is not a valid excuse for not having tacos today. head to - in the strip til 2."""	1
563080014749777921	“ : confirmed #auburn has received byron cowart's loi #wareagle #rivalsnsd finally!	1
563081126164856832	estou ansiosa que os óculos cheguem, são mm lindos	0
563131055306448897	ojo para los q vayan o esten en quillota!! cajeros redbank clonados, ya van 40 clientes banco estado. natte., ejecutiva de fraudes :)	0
563379857183096832	: este nino coge delicioso. 100 rt y les paso su twitter	0
563394503579811841	mis ganas de tirar la toalla y mandarlo todo a la mierda porque no puedo mas.	0
563421565342466048	то самое чувство, что ты нашёл своего человека, а он тебя нет	0
563422575997767680	ready for mardi gras and bourbon	1
563602264368369664	que de bobera no me puedo dormir	0
563712465314131969	buat cewek, kalau udah dapet cowok yg baik dan jujur jangan disia2in ya. jarang2 tuh.	0
563748771436462080	ne yapmış olursan ol, ne demiş olursan ol senin üzülmene dayanamam	0
563777670069362688	#bbcr1 dub phizix at building six tonight #raving	1
563921690179403777	i'm at chili's grill &amp; bar - in moravia, san josé	1
563940170001424384	like tbh his voice is so y and the song is just a1	1
563947094730629120	por la alhambra @ palacios nazaries	0
563991256578424833	my arms and legs are in agony, so worth it though	1
564083422243860480	ontem eu tava cantando umas música de tfm com juliano maria e todo mundo que p ava ficava olhando	0
564291548087844864	sin estudio puedo dar clases de economía (@ tillo's home)	0
564370379939270656	as if i didn't go out last night when i had a chance to!??	1
564393125637292033	carai a boca da minha mãe não para pqp,ó mulherzinha q fala	0
564483839905771522	ben yaparım da güzel olmaz mı #cancağzım @ kurtoğlu's home	0
564552974672736256	not to mention also the walking dead	1
564777227142041600	i swear my math cl is pointless	1
564833573795278848	i came to that realization the other day and just went from to real quick lol	1
564910291717468160	pls someone tell me not to eat pizza	1
565002385987477504	flood control state college, pa $50 off emergency servi statecollege water extraction &amp; damage restoration #coupon	1
565205709152092161	this is true. businesses are becoming significantly more casual though. i do like it though. i would highly consider it	1
565280421999833089	não entendo o metabolismo dessas pessoas q comem mt e não engordam,me ensinem essa macumba	0
565495263008419840	difícil la tienen los guionistas para superar a pedro sanchez , han puesto el listón muy alto. t.g. des uido y candidato x psm	0
565508516920979457	i'm at çamdibi in bornova, türkiye	1
565655191710892032	berke abim tweetlerimi gözlüyormuş ahahahah bak bu da benden sana canım abim benim	0
565661952803078144	meu padrasto fala q n gosta da minha comida, mas quase morre comendo kkk	0
565782069209739264	-tenes que cambiar la foto de wsp, debes tener mejor.. ah y tu estado esta chomaso. jajajajajaja para que me diga eso!	0
565878768950980609	klau lah aku dpt housemate mcm dorg lagi rajin masak untuk aku.hihi	0
565972952160555008	בייביסיטר ואני פאקינג צריכה להתעורר בשתיים עשרה כדי להאכיל את טוהר ואז להרדים אותו ולקום בשבע	0
565976299060334592	однажды рискнув, можно остаться счастливым на всю жизнь.	0
566107186812977152	when a is so ing stupid that you can't even....	1
566229199032422400	": الداخلية تعتقل شباب لتلفيق قضية مذبحة الدفاع الجوي || #مصر (كلمتي) """""	0
566272492504113152	when your dad snapchats you with his workers... k dad	1
566280063398580225	that sad moment when you can't go to the band hall, because you didn't ace your algebra 2 test. :(	1
566443322424971264	make that move tonight #fvckvalentines2k15	1
566458187134803968	one serving of tang contains 100% of your daily value of vitamin c... also probably 9000% of your daily value of sugar...	1
566645198432632834	lovable whitesiders #apieceofmeonitunes we gifted each other da ep n	1
566715175991263232	sn başbakanım aylardır yalvarıyorum annavatanımdatürkiyedetedavi olmam için kurtarınbeni yardmedin	0
566767550386933760	real, true unconditional love is so hard to find.. i never believed in it until you came along.. ty for everything #happyvalentinesday	1
566805244588212224	“ : zach lavine is bringing dunking to a new level #spriteslam” n nhoooooooooly , that was amazing!	1
566947159036026880	"mamamss (at warung makan iwak peyek "") —"	0
566950711423160320	ing adorable how rosa calls everyone piggy	1
567071880843390978	segunda-feira e terça-feira os cinemas vão funcionar? vão neh?	0
567093246350745600	trimet incident - cold at 1500 block of sw sunset blvd, portland, or [portland police #pp15000052568] 14:37 #pdx911	1
567128369738035200	#cavs #216 rt : stars at night. big and bright. #cavs	1
567441352745840643	reclamar do que com esse fim de tarde? @ thermas dos laranjais	0
567742210096263168	eu e a prima curtindo fundo de quintal e jorge aragão no marco zero. detalhe que barcos pirata também…	0
567760984006094848	enamorarte a lo pendejo es la manera en la que universo te acomoda una putiza sin tocarte ni un pelo	0
567795607809835008	a no luz, to zapytasz i dasz mi znac boze chociaz ja po ostatnim wypadzie w wawie&lt;	0
567919482573824000	#meencerrariacon tu hermana pa practicar a ser mago echarle 2 polvos &amp; desaparecer n#lanocheesmia	0
567998457044176896	ontem eu estava impossivel , mds	0
568126098162077698	nogiz udah sony musik indo ikigari juga huaaaaaa t_t	0
568350107646750720	os melhores filmes de terror e os que dão mais medo, são os baseados em fatos reais.	0
568381036230545408	seven insan kolayca gitmez ve giden insan da hatırlanmaya değmez	0
568401152305455105	a parte difícil não é ficar sem e sim esquecer	0
